t, E, sx, sy, vx, vy, ax, ay, ts
0.25100031, 1.39257632E8, 500.0, 589.26447, 0.0, 10399.579,0.0, -144314.55, 0.001
0.2520003, 1.43955216E8, 500.0, 599.4677, 0.0, 10203.267,0.0, -196312.53, 0.001
0.2530003, 1.48597472E8, 500.0, 609.42365, 0.0, 9955.9375,0.0, -247328.77, 0.001
0.25400028, 1.53168112E8, 500.0, 619.08246, 0.0, 9658.829,0.0, -297108.4, 0.001
0.25500026, 1.57650368E8, 500.0, 628.3959, 0.0, 9313.427,0.0, -345402.47, 0.001
0.25600025, 1.62027008E8, 500.0, 637.3173, 0.0, 8921.457,0.0, -391969.56, 0.001
0.25700024, 1.66280352E8, 500.0, 645.8022, 0.0, 8484.88,0.0, -436576.78, 0.001
0.25800022, 1.70392272E8, 500.0, 653.80804, 0.0, 8005.879,0.0, -479001.12, 0.001
0.2590002, 1.74344112E8, 500.0, 661.2949, 0.0, 7486.8486,0.0, -519030.4, 0.001
0.2600002, 1.78116992E8, 500.0, 668.2253, 0.0, 6930.384,0.0, -556464.8, 0.001
0.2610002, 1.81691408E8, 500.0, 674.5646, 0.0, 6339.267,0.0, -591116.56, 0.001
0.26200017, 1.85048064E8, 500.0, 680.281, 0.0, 5716.454,0.0, -622813.06, 0.001
0.26300016, 1.881672E8, 500.0, 685.34607, 0.0, 5065.059,0.0, -651395.2, 0.001
0.26400015, 1.91029424E8, 500.0, 689.73444, 0.0, 4388.3384,0.0, -676720.56, 0.001
0.26500013, 1.93615488E8, 500.0, 693.42413, 0.0, 3689.676,0.0, -698662.4, 0.001
0.26600012, 1.95906576E8, 500.0, 696.3967, 0.0, 2972.5652,0.0, -717110.9, 0.001
